pos	word_en	word_sp	positive	negative	objective	index	synset
n	rocket_scientist	ingeniero_espacial	+0.5	-0	0.5	0	10536274
n	roisterer	jaranero	+0	-0.5	0.5	0	10536897
n	rustic	None	+0	-0.125	0.875	0	10544232
n	sadist	None	+0	-0.625	0.375	0	10545792
n	kriss_kringle	None	+0.25	-0	0.75	0	10550673
n	santa	None	+0.25	-0	0.75	0	10550673
n	santa_claus	None	+0.25	-0	0.75	0	10550673
n	tristram	None	+0.25	-0	0.75	0	10550951
n	black_sheep	oveja_negra	+0	-0.5	0.5	0	10555430
n	forgetful_person	None	+0	-0.125	0.875	0	10555825
n	scatterbrain	None	+0	-0.125	0.875	0	10555825
n	schizophrenic	None	+0	-0.625	0.375	0	10556704
n	shlimazel	None	+0	-0.25	0.75	0	10557094
n	schnook	None	+0	-0.25	0.75	0	10557517
n	shnorrer	sacadineros	+0.125	-0	0.875	0	10557699
n	jeerer	None	+0	-0.375	0.625	0	10561320
n	mocker	None	+0	-0.375	0.625	0	10561320
n	scofflaw	None	+0	-0.25	0.75	0	10561736
n	sea_lawyer	marinero_polémico	+0.125	-0	0.875	0	10567172
n	seducer	seductor	+0	-0.75	0.25	0	10575241
n	seer	vidente	+0.25	-0	0.75	1	10576071
n	shadow	sombra	+0	-0.25	0.75	8	10585359
n	she-devil	None	+0.125	-0	0.875	0	10587536
n	shegetz	None	+0	-0.125	0.875	0	10588182
n	shopaholic	comprador_compulsivo	+0	-0.25	0.75	0	10591811
n	showman	None	+0.125	-0	0.875	0	10594043
n	shuffler	None	+0	-0.5	0.5	1	10594408
n	sufferer	None	+0	-0.25	0.75	0	10595647
n	sightreader	None	+0	-0.375	0.625	0	10596517
n	sightseer	None	+0.25	-0	0.75	0	10596689
n	tripper	None	+0.25	-0	0.75	2	10596689
n	addle-head	None	+0	-0.25	0.75	0	10598904
n	loon	None	+0	-0.25	0.75	2	10598904
n	simperer	None	+0	-0.25	0.75	0	10599215
n	skimmer	None	+0	-0.25	0.75	0	10605510
n	slicker	None	+0.625	-0	0.375	1	10611869
n	slob	None	+0	-0.125	0.875	0	10612210
n	sloven	None	+0	-0.125	0.875	0	10612210
n	slopseller	None	+0	-0.125	0.875	0	10612518
n	slouch	vago	+0	-0.125	0.875	0	10612645
n	sga_infant	None	+0	-0.375	0.625	0	10613198
n	small-for-gestational-age_infant	None	+0	-0.375	0.625	0	10613198
n	mantrap	None	+0.25	-0	0.75	0	10613996
n	peach	None	+0.25	-0	0.75	1	10613996
n	smasher	None	+0.25	-0	0.75	1	10613996
n	stunner	None	+0.25	-0	0.75	0	10613996
n	smirker	None	+0	-0.25	0.75	0	10614507
n	charmer	None	+0.625	-0	0.375	0	10615179
n	smoothy	None	+0.625	-0	0.375	0	10615179
n	contrabandist	None	+0	-0.25	0.75	0	10615334
n	moon-curser	None	+0	-0.25	0.75	0	10615334
n	moon_curser	None	+0	-0.25	0.75	0	10615334
n	sneak	None	+0.25	-0	0.75	0	10616048
n	pilferer	None	+0	-0.125	0.875	0	10616204
n	sobersides	persona_muy_reservada	+0.125	-0	0.875	0	10618146
n	sociobiologist	None	+0.25	-0	0.75	0	10620437
n	space_cadet	None	+0	-0.625	0.375	0	10629142
n	spastic	None	+0	-0.375	0.625	0	10630093
n	specifier	None	+0.375	-0	0.625	0	10633298
n	speculator	None	+0	-0.5	0.5	0	10634316
n	speech_therapist	None	+0	-0.125	0.875	0	10634464
n	spoiler	None	+0	-0.5	0.5	0	10637961
n	rooter	aficionado_al_deporte	+0.125	-0	0.875	0	10639925
n	sports_fan	aficionado_al_deporte	+0.125	-0	0.875	0	10639925
n	standard-bearer	abanderado	+0.125	-0	0.875	0	10647475
n	stillborn_infant	None	+0	-0.625	0.375	0	10656706
n	striper	None	+0.5	-0	0.5	0	10664076
n	strongman	None	+0.25	-0	0.75	0	10665190
n	dullard	None	+0	-0.125	0.875	0	10667187
n	pillock	None	+0	-0.125	0.875	0	10667187
n	poor_fish	None	+0	-0.125	0.875	0	10667187
n	pudden-head	None	+0	-0.125	0.875	0	10667187
n	stupe	None	+0	-0.125	0.875	0	10667187
n	stupid_person	None	+0	-0.125	0.875	0	10667187
n	stylist	None	+0.125	-0	0.875	0	10667477
n	subnormal	subnormal	+0	-0.125	0.875	0	10669876
n	ratifier	None	+0.125	-0	0.875	0	10670668
n	subscriber	None	+0.125	-0	0.875	0	10670668
n	succourer	None	+0	-0.5	0.5	0	10671898
n	suicide_bomber	None	+0	-0.125	0.875	0	10673776
n	sundowner	None	+0	-0.125	0.875	0	10675142
n	supply_officer	None	+0.125	-0	0.875	0	10677604
n	surrogate_mother	None	+0	-0.25	0.75	0	10680370
n	synthesist	None	+0.125	-0	0.875	0	10687231
n	tactician	None	+0.125	-0	0.875	0	10688356
n	hanger-on	None	+0	-0.125	0.875	0	10688671
n	tamer	None	+0	-0.25	0.75	0	10690538
n	tantaliser	provocador	+0.125	-0	0.875	0	10690849
n	tantalizer	mortificador	+0.125	-0	0.875	0	10690849
n	technocrat	None	+0.125	-0	0.875	0	10696755
n	technophile	None	+0.125	-0	0.875	0	10696888
n	term_infant	None	+0.125	-0	0.875	0	10699981
n	toiler	trabajador	+0.25	-0	0.75	0	10700105
n	third-rater	None	+0	-0.75	0.25	0	10709256
n	thrall	esclavo	+0.125	-0	0.875	1	10709435
n	torturer	None	+0	-0.75	0.25	0	10716389
n	tourist	None	+0	-0.25	0.75	0	10718131
n	towhead	None	+0	-0.125	0.875	0	10718952
n	toxicologist	None	+0.25	-0	0.75	0	10719807
n	tracer	None	+0	-0.375	0.625	0	10719972
n	dealer	None	+0	-0.125	0.875	2	10721470
n	trainer	None	+0	-0.25	0.75	0	10722575
n	bum	vagabundo	+0	-0.375	0.625	1	10723300
n	tramp	mendigo	+0	-0.375	0.625	0	10723300
n	transcriber	None	+0.125	-0	0.875	1	10724272
n	arborist	None	+0	-0.25	0.75	0	10727818
n	tree_surgeon	None	+0	-0.25	0.75	0	10727818
n	trilby	None	+0	-0.25	0.75	0	10729567
n	trouper	None	+0	-0.125	0.875	0	10730615
n	bad_hat	None	+0	-0.5	0.5	0	10731244
n	trouble_maker	None	+0	-0.5	0.5	0	10731244
n	tub-thumper	voceador	+0.25	-0	0.75	0	10732644
n	tyrant	None	+0	-0.25	0.75	1	10735707
n	underperformer	None	+0	-0.625	0.375	0	10736394
n	underseller	None	+0	-0.125	0.875	0	10736926
n	undesirable	None	+0	-0.5	0.5	0	10737264
n	unemployed_person	None	+0	-0.25	0.75	0	10737860
n	arminian	arminiano	+0.125	-0	0.875	0	10738871
n	upsetter	ganador_inesperado	+0.125	-0	0.875	0	10740594
n	arriviste	None	+0	-0.25	0.75	0	10740868
n	nouveau-riche	None	+0	-0.25	0.75	0	10740868
n	parvenu	None	+0	-0.25	0.75	0	10740868
n	upstart	None	+0	-0.25	0.75	1	10740868
n	urchin	None	+0	-0.625	0.375	0	10741367
n	vaccinee	None	+0.125	-0	0.875	0	10744456
n	drifter	None	+0	-0.625	0.375	0	10744544
n	floater	None	+0	-0.625	0.375	2	10744544
n	vagrant	None	+0	-0.625	0.375	0	10744544
n	valuer	tasador	+0	-0.25	0.75	0	10745894
n	vanisher	None	+0	-0.125	0.875	0	10746346
n	vegetarian	None	+0	-0.375	0.625	0	10747119
n	vedist	estudioso_de_los_Vedas	+0	-0.125	0.875	0	10747294
n	vegan	None	+0	-0.5	0.5	0	10747424
n	venter	None	+0	-0.125	0.875	0	10747672
n	vestal	None	+0.25	-0	0.75	0	10748804
n	villager	None	+0.125	-0	0.875	0	10753442
n	scoundrel	None	+0	-0.375	0.625	0	10753546
n	villain	None	+0	-0.375	0.625	0	10753546
n	villain	None	+0	-0.25	0.75	1	10753779
n	virago	None	+0	-0.125	0.875	0	10755164
n	virtuoso	None	+0.375	-0	0.625	1	10755512
n	viscountess	vizcondesa	+0.375	-0	0.625	1	10755926
n	seer	None	+0	-0.125	0.875	0	10756433
n	visiting_fireman	None	+0.25	-0	0.75	0	10756837
n	visualiser	None	+0	-0.125	0.875	0	10757492
n	visualizer	None	+0	-0.125	0.875	0	10757492
n	visually_impaired_person	None	+0	-0.625	0.375	0	10757625
n	waffler	None	+0.375	-0	0.625	0	10762212
n	walloper	ganador_destacado	+0.25	-0	0.75	1	10765000
n	wally	None	+0	-0.125	0.875	0	10765305
n	wanton	None	+0.125	-0	0.875	0	10766260
n	watchdog	None	+0	-0.25	0.75	0	10769607
n	doormat	None	+0	-0.125	0.875	0	10771636
n	weekend_warrior	None	+0	-0.375	0.625	0	10772721
n	weeper	None	+0	-0.25	0.75	0	10773126
n	welterweight	None	+0	-0.125	0.875	1	10774113
n	whiffer	None	+0	-0.25	0.75	0	10775771
n	bellyacher	None	+0	-0.125	0.875	0	10776339
n	complainer	None	+0	-0.125	0.875	0	10776339
n	grumbler	None	+0	-0.125	0.875	0	10776339
n	moaner	None	+0	-0.125	0.875	0	10776339
n	squawker	None	+0	-0.125	0.875	0	10776339
n	whiner	None	+0	-0.125	0.875	0	10776339
n	whisperer	None	+0	-0.125	0.875	0	10777299
n	whistler	None	+0.125	-0	0.875	1	10777768
n	widowman	None	+0	-0.125	0.875	0	10780506
n	wing_commander	None	+0.375	-0	0.625	0	10782362
n	golden_boy	None	+0.125	-0	0.875	0	10789415
n	wonder_boy	None	+0.125	-0	0.875	0	10789415
n	workaholic	None	+0	-0.125	0.875	0	10791002
n	insect	None	+0	-0.25	0.75	1	10792028
n	worm	None	+0	-0.25	0.75	1	10792028
n	worthy	None	+0.5	-0	0.5	0	10792506
n	yard_bird	None	+0.125	-0	0.875	0	10802507
n	yenta	None	+0	-0.375	0.625	1	10803282
n	yenta	entrometida	+0	-0.75	0.25	0	10803463
n	yeoman	None	+0.125	-0	0.875	1	10803586
n	yogi	None	+0.125	-0	0.875	1	10803978
n	zany	None	+0.25	-0	0.75	0	10805113
n	zoo_keeper	None	+0.125	-0	0.875	0	10806113
n	aesop	None	+0	-0.125	0.875	0	10809223
n	alger	None	+0.125	-0	0.875	0	10813527
n	horatio_alger	None	+0.125	-0	0.875	0	10813527
n	amati	None	+0.25	-0	0.75	0	10815477
n	jacob_harmensen	None	+0.125	-0	0.875	0	10822962
n	benjamin	None	+0	-0.125	0.875	1	10845050
n	behmen	None	+0.375	-0	0.625	0	10854397
n	boehme	None	+0.375	-0	0.625	0	10854397
n	jakob_behmen	None	+0.375	-0	0.625	0	10854397
n	jakob_boehme	None	+0.375	-0	0.625	0	10854397
n	brummell	None	+0.125	-0	0.875	0	10868397
n	brunelleschi	None	+0.125	-0	0.875	0	10868562
n	filippo_brunelleschi	None	+0.125	-0	0.875	0	10868562
n	burnham	None	+0.125	-0	0.875	0	10873505
n	daniel_hudson_burnham	None	+0.125	-0	0.875	0	10873505
n	byron	None	+0	-0.125	0.875	0	10877253
n	sixth_baron_byron_of_rochdale	None	+0	-0.125	0.875	0	10877253
n	catherine_i	None	+0.125	-0	0.875	0	10887290
n	pierre_corneille	None	+0.375	-0	0.625	0	10911104
n	da_gamma	None	+0.375	-0	0.625	0	10920582
n	vasco_da_gamma	None	+0.375	-0	0.625	0	10920582
n	darius_iii	None	+0.125	-0	0.875	0	10922968
n	decius	None	+0	-0.375	0.625	0	10926917
n	delilah	None	+0.25	-0	0.75	0	10929116
n	christiaan_eijkman	None	+0	-0.25	0.75	0	10954328
n	epicurus	None	+0.5	-0	0.5	0	10959479
n	euripides	None	+0	-0.25	0.75	0	10962712
n	ferdinand	None	+0.125	-0	0.875	0	10969305
n	ferdinand_of_aragon	None	+0.125	-0	0.875	0	10969305
n	ferdinand_v	None	+0.125	-0	0.875	0	10969305
n	edward_fitzgerald	None	+0.25	-0	0.75	0	10972298
n	ford	Ford	+0	-0.375	0.625	2	10975101
n	frederick_william_i	None	+0.125	-0	0.875	0	10980893
n	gram	None	+0.125	-0	0.875	1	11010936
n	amy_lyon	None	+0.125	-0	0.875	0	11026078
n	lady_emma_hamilton	None	+0.125	-0	0.875	0	11026078
n	anne_hathaway	Anne_Hathaway	+0	-0.125	0.875	0	11034485
n	hickock	None	+0.375	-0	0.625	0	11049443
n	wild_bill_hickock	None	+0.375	-0	0.625	0	11049443
n	hodgkin	None	+0.125	-0	0.875	0	11054034
n	holofernes	None	+0.125	-0	0.875	0	11057221
n	james	Jaime	+0.125	-0	0.875	6	11078982
n	saint_james	Santiago	+0.125	-0	0.875	0	11078982
n	saint_james_the_apostle	Santiago_Apóstol	+0.125	-0	0.875	0	11078982
n	st._james	San_Jaime	+0.125	-0	0.875	0	11078982
n	st._james_the_apostle	San_Jaime_Apóstol	+0.125	-0	0.875	0	11078982
n	jonah	None	+0	-0.5	0.5	0	11089868
n	klee	None	+0.125	-0	0.875	0	11106830
n	koch	None	+0	-0.25	0.75	0	11108400
n	leo_i	None	+0	-0.125	0.875	0	11127188
n	leo_the_great	None	+0	-0.125	0.875	0	11127188
n	st._leo_i	None	+0	-0.125	0.875	0	11127188
n	giovanni_de'medici	None	+0.25	-0	0.75	0	11127752
n	louis_the_great	None	+0.25	-0	0.75	0	11141019
n	louis_xiv	None	+0.25	-0	0.75	0	11141019
n	lysenko	None	+0.25	-0	0.75	0	11146010
n	trofim_denisovich_lysenko	None	+0.25	-0	0.75	0	11146010
n	lysimachus	None	+0.375	-0	0.625	0	11146193
n	methuselah	None	+0.25	-0	0.75	0	11177370
n	giacomo_meyerbeer	None	+0.125	-0	0.875	0	11177695
n	jakob_liebmann_beer	None	+0.125	-0	0.875	0	11177695
n	meyerbeer	None	+0.125	-0	0.875	0	11177695
n	marquise_de_montespan	None	+0.25	-0	0.75	0	11186685
n	montespan	None	+0.25	-0	0.75	0	11186685
n	nash	None	+0.125	-0	0.875	0	11200686
n	ogden_nash	None	+0.125	-0	0.875	0	11200686
n	pelagius	None	+0	-0.625	0.375	0	11228691
n	petrarca	None	+0.25	-0	0.75	0	11231683
n	petrarch	None	+0.25	-0	0.75	0	11231683
n	philemon	None	+0	-0.375	0.625	0	11232229
n	philip_ii	None	+0.25	-0	0.75	1	11232837
n	pinter	None	+0	-0.25	0.75	0	11235619
n	sylvia_plath	Sylvia_Plath	+0.125	-0	0.875	0	11239143
n	norman_rockwell	None	+0.125	-0	0.875	0	11267568
n	sappho	None	+0.125	-0	0.875	0	11281345
n	simpson	None	+0.125	-0	0.875	1	11301597
n	sir_james_young_simpson	None	+0.125	-0	0.875	0	11301597
n	sophocles	None	+0.125	-0	0.875	0	11308624
n	lucius_tarquinius_superbus	None	+0	-0.125	0.875	0	11331804
n	tarquinius	None	+0	-0.125	0.875	0	11331804
n	allen_tate	Allen_Tate	+0.125	-0	0.875	0	11332423
n	joseph_deems_taylor	Joseph_Deems_Taylor	+0.125	-0	0.875	0	11333601
n	alfred_lord_tennyson	Alfred_Lord_Tennyson	+0.125	-0	0.875	0	11335330
n	first_baron_tennyson	Baron_Tennyson	+0.125	-0	0.875	0	11335330
n	mother_theresa	None	+0	-0.25	0.75	0	11335878
n	teresa	None	+0	-0.25	0.75	0	11335878
n	titian	Tiziano	+0.125	-0	0.875	0	11343507
n	tiziano_vecellio	Tiziano_Vecellio	+0.125	-0	0.875	0	11343507
n	tutankhamen	None	+0.375	-0	0.625	0	11353847
n	lope_felix_de_vega_carpio	None	+0.125	-0	0.875	0	11362195
n	rudolf_karl_virchow	None	+0.125	-0	0.875	0	11367195
n	virchow	None	+0.125	-0	0.875	0	11367195
n	walpole	None	+0.125	-0	0.875	1	11372372
n	walton	None	+0	-0.125	0.875	2	11372896
n	robert_penn_warren	Robert_Penn_Warren	+0.125	-0	0.875	0	11374952
n	kaiser_wilhelm	None	+0	-0.25	0.75	0	11386853
n	wilhelm_ii	None	+0	-0.25	0.75	0	11386853
n	superconductivity	None	+0	-0.375	0.625	0	11409892
n	bandwagon_effect	None	+0.125	-0	0.875	0	11411839
n	affinity	None	+0	-0.125	0.875	4	11422822
n	alternative_energy	None	+0	-0.625	0.375	0	11424400
n	repulsion	None	+0	-0.125	0.875	0	11426914
n	repulsive_force	None	+0	-0.125	0.875	0	11426914
n	autofluorescence	autoflorescencia	+0	-0.125	0.875	0	11427736
n	bad_luck	None	+0	-0.625	0.375	1	11427842
n	mishap	None	+0	-0.625	0.375	0	11427842
n	ionizing_radiation	None	+0.375	-0	0.625	0	11437577
n	high_wind	None	+0.25	-0	0.75	0	11443057
n	exfoliation	None	+0	-0.125	0.875	0	11445753
n	epiphenomenon	None	+0	-0.125	0.875	0	11453735
n	facilitation	None	+0	-0.625	0.375	1	11454042
n	sultriness	None	+0	-0.25	0.75	0	11466909
n	angular_velocity	None	+0.25	-0	0.75	0	11469265
n	interreflection	None	+0.375	-0	0.625	0	11469827
n	k.e.	None	+0.125	-0	0.875	0	11470492
n	kinetic_energy	None	+0.125	-0	0.875	0	11470492
n	elves	None	+0.125	-0	0.875	0	11474774
n	resonance	None	+0	-0.25	0.75	0	11478299
n	necrobiosis	None	+0	-0.125	0.875	0	11486178
n	opacity	opacidad	+0	-0.5	0.5	0	11490058
n	optical_illusion	None	+0	-0.125	0.875	0	11490463
n	thundershower	None	+0	-0.125	0.875	0	11501988
n	snowstorm	None	+0.25	-0	0.75	0	11509570
n	projection	None	+0.5	-0	0.5	6	11512331
n	sound_projection	None	+0.5	-0	0.5	0	11512331
n	squall	None	+0	-0.125	0.875	0	11514008
n	breaking_point	None	+0	-0.25	0.75	1	11515526
n	electromagnetic_interaction	None	+0.125	-0	0.875	0	11516439
n	bolt_of_lightning	None	+0	-0.125	0.875	0	11519121
n	thunderbolt	None	+0	-0.125	0.875	0	11519121
n	tossup	None	+0	-0.125	0.875	0	11519799
n	sea	None	+0	-0.125	0.875	2	11521404
n	wave	ola	+0.125	-0	0.875	7	11524451
n	parallax	None	+0	-0.5	0.5	0	11528225
n	thallophyte	None	+0	-0.125	0.875	0	11531701
n	thallus	None	+0	-0.5	0.5	0	11532017
n	ascoma	None	+0.125	-0	0.875	0	11533472
n	basidiospore	None	+0.25	-0	0.75	0	11548465
n	chlamydospore	None	+0	-0.125	0.875	0	11548870
n	oospore	None	+0.25	-0	0.75	0	11549245
n	resting_spore	None	+0	-0.125	0.875	0	11549487
n	zoospore	None	+0	-0.125	0.875	0	11549895
n	tepal	None	+0	-0.5	0.5	0	11551044
n	dioon	None	+0.125	-0	0.875	0	11602873
n	pinus_contorta_murrayana	pino_contorta_murrayana	+0.125	-0	0.875	0	11615259
n	cedar_of_lebanon	None	+0.375	-0	0.625	0	11623815
n	pacific_hemlock	None	+0.125	-0	0.875	0	11628087
n	western_hemlock	None	+0.125	-0	0.875	0	11628087
n	douglas_fir	None	+0.375	-0	0.625	0	11628678
n	chilean_cedar	None	+0.125	-0	0.875	0	11633284
n	cryptomeria_japonica	None	+0.125	-0	0.875	0	11636204
n	japanese_cedar	None	+0.125	-0	0.875	0	11636204
n	sugi	None	+0.125	-0	0.875	0	11636204
n	dwarf_juniper	None	+0	-0.125	0.875	1	11637991
n	savin	None	+0	-0.125	0.875	0	11637991
n	mountain_pine	None	+0.125	-0	0.875	0	11639445
n	wollemi_pine	None	+0.125	-0	0.875	0	11645590
n	california_nutmeg	None	+0.125	-0	0.875	0	11649150
n	torreya_californica	None	+0.125	-0	0.875	0	11649150
n	celery_pine	None	+0.25	-0	0.75	0	11649878
n	alpine_totara	None	+0	-0.25	0.75	0	11652966
n	genus_ginkgo	None	+0	-0.125	0.875	0	11664301
n	orthotropous_ovule	None	+0.25	-0	0.75	0	11679909
n	ceratophyllum	ceratophyllum	+0.125	-0	0.875	0	11702081
n	genus_ceratophyllum	género_ceratofiláceas	+0.125	-0	0.875	0	11702081
n	butterflower	None	+0	-0.125	0.875	0	11720353
n	crowfoot	None	+0	-0.125	0.875	0	11720353
n	fetid_bugbane	None	+0	-0.125	0.875	0	11729142
n	setterwort	None	+0	-0.625	0.375	0	11734093
n	stinking_hellebore	None	+0	-0.625	0.375	0	11734093
n	connarus_guianensis	None	+0	-0.25	0.75	0	11746600
n	gidgee	None	+0	-0.625	0.375	0	11757017
n	black_catechu	catechu_negro	+0	-0.125	0.875	0	11757433
n	catechu	catechu	+0	-0.125	0.875	0	11757433
n	aralia_stipulata	None	+0	-0.125	0.875	0	11798688
n	chinese_angelica	None	+0	-0.125	0.875	0	11798688
n	wild_ginger	None	+0	-0.625	0.375	0	11802212
n	beta_vulgaris_cicla	None	+0	-0.25	0.75	0	11832671
n	chard	None	+0	-0.25	0.75	0	11832671
n	chard_plant	None	+0	-0.25	0.75	0	11832671
n	leaf_beet	None	+0	-0.25	0.75	0	11832671
n	swiss_chard	None	+0	-0.25	0.75	0	11832671
n	russian_cactus	None	+0	-0.125	0.875	0	11834890
n	russian_tumbleweed	None	+0	-0.125	0.875	0	11834890
n	tumbleweed	None	+0	-0.125	0.875	1	11834890
n	hedgehog_cactus	None	+0.125	-0	0.875	0	11845793
n	mammillaria_plumosa	None	+0	-0.25	0.75	0	11849983
n	crinkleroot	None	+0	-0.125	0.875	0	11882426
n	dentaria_diphylla	None	+0	-0.125	0.875	0	11882426
n	pepper_root	None	+0	-0.125	0.875	0	11882426
n	toothwort	None	+0	-0.125	0.875	0	11882426
n	genus_stanleya	género_stanleya	+0	-0.25	0.75	0	11897342
n	composite	None	+0.125	-0	0.875	1	11915214
n	composite_plant	None	+0.125	-0	0.875	0	11915214
n	everlasting	None	+0	-0.375	0.625	0	11915899
n	dog_fennel	None	+0.5	-0	0.5	1	11923174
n	stinking_chamomile	None	+0.5	-0	0.5	0	11923174
n	stinking_mayweed	None	+0.5	-0	0.5	0	11923174
n	wormwood	None	+0	-0.375	0.625	0	11928549
n	artemis_pontica	None	+0	-0.125	0.875	0	11930994
n	indian_plantain	None	+0.125	-0	0.875	0	11943133
n	cudweed	None	+0	-0.375	0.625	0	11972759
n	wood_cudweed	None	+0	-0.125	0.875	0	11972959
n	sneezeweed	None	+0	-0.375	0.625	0	11977303
n	strawflower	None	+0	-0.125	0.875	1	11981192
n	lettuce	None	+0	-0.25	0.75	1	11986306
n	leaf_lettuce	None	+0.125	-0	0.875	0	11987126
n	horse_thistle	None	+0	-0.125	0.875	0	11987511
n	prickly_lettuce	None	+0	-0.125	0.875	0	11987511
n	madia_oil	None	+0	-0.25	0.75	0	11994718
n	matricaria_chamomilla	None	+0	-0.375	0.625	0	11995092
n	matricaria_recutita	None	+0	-0.375	0.625	0	11995092
n	sweet_false_chamomile	None	+0	-0.375	0.625	0	11995092
n	mutisia	None	+0	-0.125	0.875	0	11996677
n	french_marigold	None	+0.25	-0	0.75	0	12020941
n	orchidales	None	+0	-0.25	0.75	0	12039524
n	order_orchidales	None	+0	-0.25	0.75	0	12039524
n	pseudobulb	None	+0	-0.625	0.375	0	12047060
n	swanflower	None	+0.125	-0	0.875	0	12055073
n	swanneck	None	+0.125	-0	0.875	0	12055073
n	butterfly_orchid	None	+0	-0.125	0.875	1	12074408
n	oncidium	None	+0	-0.125	0.875	0	12074408
n	rattlesnake_orchid	None	+0.125	-0	0.875	0	12077244
n	dioscorea_paniculata	None	+0	-0.5	0.5	0	12089320
n	wild_yam	None	+0	-0.5	0.5	0	12089320
n	tall-grass	None	+0	-0.125	0.875	0	12104238
n	awnless_bromegrass	None	+0	-0.125	0.875	0	12111043
n	bromus_inermis	None	+0	-0.125	0.875	0	12111043
n	knotgrass	None	+0	-0.375	0.625	0	12128490
n	meadowgrass	None	+0	-0.125	0.875	0	12131550
n	cane	None	+0.125	-0	0.875	1	12136206
n	grain	None	+0	-0.125	0.875	7	12141385
n	common_wheat	None	+0.125	-0	0.875	0	12142874
n	green_corn	None	+0.125	-0	0.875	0	12144742
n	sugar_corn	None	+0.125	-0	0.875	0	12144742
n	sweet_corn	None	+0.125	-0	0.875	0	12144742
n	sweet_corn_plant	None	+0.125	-0	0.875	0	12144742
n	zea_saccharata	None	+0.125	-0	0.875	0	12144742
n	winter_squash	None	+0	-0.125	0.875	0	12160490
n	winter_squash_plant	None	+0	-0.125	0.875	0	12160490
n	cardinal_flower	None	+0.125	-0	0.875	0	12168750
n	indian_pink	None	+0.125	-0	0.875	1	12168750
n	mallow	None	+0	-0.125	0.875	0	12170585
n	elaeocarpus	elaeocarpus	+0	-0.125	0.875	0	12192722
n	genus_elaeocarpus	género_elaeocarpus	+0	-0.125	0.875	0	12192722
n	lomatia	None	+0.25	-0	0.75	0	12220829
n	fumed_oak	None	+0	-0.25	0.75	0	12269099
n	red_oak	None	+0.125	-0	0.875	0	12271643
n	chestnut_oak	None	+0.125	-0	0.875	0	12275489
n	hop_hornbeam	None	+0.125	-0	0.875	0	12287642
n	centaury	None	+0	-0.125	0.875	0	12290748
n	broad_leaved_centaury	None	+0.25	-0	0.75	0	12291564
n	anigozanthus_manglesii	None	+0	-0.125	0.875	0	12312728
n	kangaroo's_paw	None	+0	-0.125	0.875	0	12312728
n	kangaroo_paw	None	+0	-0.125	0.875	0	12312728
n	mallee	None	+0	-0.375	0.625	0	12335664
n	violet	None	+0	-0.125	0.875	0	12387839
n	pilea	None	+0	-0.5	0.5	0	12394861
n	peepul	None	+0.125	-0	0.875	0	12402596
n	pipal_tree	None	+0.125	-0	0.875	0	12402596
n	sacred_fig	None	+0.125	-0	0.875	0	12402596
n	beardless_iris	None	+0	-0.25	0.75	0	12412606
n	jonquil	None	+0	-0.25	0.75	1	12422129
n	alliaceae	None	+0	-0.25	0.75	0	12430878
n	alstroemeriaceae	None	+0	-0.25	0.75	0	12438046
n	amianthum_muscaetoxicum	None	+0	-0.125	0.875	0	12439154
n	brodiaea	None	+0.125	-0	0.875	0	12445387
n	amberbell	None	+0	-0.25	0.75	0	12450840
n	yellow_adder's_tongue	None	+0	-0.25	0.75	0	12450840
n	colchicaceae	None	+0	-0.625	0.375	0	12455101
n	funkaceae	None	+0	-0.25	0.75	0	12457250
n	hostaceae	None	+0	-0.25	0.75	0	12457250
n	genus_clintonia	None	+0	-0.125	0.875	0	12471825
n	physostigmine	None	+0.375	-0	0.625	0	12487262
n	locust_tree	None	+0	-0.125	0.875	0	12495146
n	subgenus_poinciana	None	+0	-0.125	0.875	0	12498739
n	milk-vetch	None	+0	-0.125	0.875	0	12508309
n	milk_vetch	None	+0	-0.125	0.875	0	12508309
n	rosewood	None	+0	-0.375	0.625	0	12522493
n	genus_jacksonia	None	+0	-0.5	0.5	0	12536455
n	jacksonia	None	+0	-0.5	0.5	0	12536455
n	bassine	None	+0.125	-0	0.875	0	12585967
n	carnauba_palm	None	+0.125	-0	0.875	0	12588320
n	copernicia_cerifera	None	+0.125	-0	0.875	0	12588320
n	cabbage_palm	None	+0.125	-0	0.875	2	12591351
n	cabbage_tree	None	+0.125	-0	0.875	0	12591351
n	babassu	None	+0.125	-0	0.875	0	12592544
n	coco_de_macao	None	+0.125	-0	0.875	0	12592544
n	orbignya_martiana	None	+0.125	-0	0.875	0	12592544
n	orbignya_spesiosa	None	+0.125	-0	0.875	0	12592544
n	genus_naias	None	+0	-0.125	0.875	0	12611479
n	genus_najas	None	+0	-0.125	0.875	0	12611479
n	naias	None	+0	-0.125	0.875	0	12611479
n	najas	None	+0	-0.125	0.875	0	12611479
n	blackberry_bush	None	+0	-0.125	0.875	0	12653762
n	hamelia	None	+0.25	-0	0.75	0	12667964
n	incense_wood	None	+0.125	-0	0.875	0	12693457
n	honduras_mahogany	None	+0.125	-0	0.875	0	12700088
n	swietinia_macrophylla	None	+0.125	-0	0.875	0	12700088
n	turreae	None	+0.125	-0	0.875	0	12700996
n	salix_pendulina	salix_pendulina	+0	-0.625	0.375	0	12726902
n	santalum_album	None	+0.125	-0	0.875	0	12735160
n	genus_sapindus	género_sapindus	+0	-0.125	0.875	0	12741409
n	sapindus	sapindus	+0	-0.125	0.875	0	12741409
